image,object,cls_conf,dfl_conf,mean_edge_conf,mean_width,max_width,width_left,width_top,width_right,width_bottom,stride,mean_entropy,mean_variance,jaccard,instability,ambiguous_ratio,identity_switches,matched_gt
"images/val/273275,1267f40007a104811.jpg",19,0.8555789589881897,0.9302634000778198,0.973181962966919,0.75,1.0,1.0,0.0,1.0,1.0,16.0,0.657728374004364,0.24087569117546082,0.9450549483299255,0.05494505167007446,0.3333333432674408,0.0,14
"images/val/273275,1267f40007a104811.jpg",20,0.8504047989845276,0.6639856100082397,0.9139677286148071,1.25,2.0,1.0,1.0,1.0,2.0,16.0,0.8489394187927246,0.4080245792865753,0.9546703100204468,0.04532968997955322,0.3571428656578064,1.0,28
"images/val/273275,1267f40007a104811.jpg",21,0.8463764786720276,0.903369665145874,0.9717854261398315,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.7388951778411865,0.28205060958862305,0.913095235824585,0.08690476417541504,0.4000000059604645,0.0,19
"images/val/273275,1267f40007a104811.jpg",22,0.8246111869812012,0.964959979057312,0.9904476404190063,0.75,1.0,1.0,1.0,1.0,0.0,16.0,0.5797000527381897,0.1928187906742096,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,13
"images/val/273275,1267f40007a104811.jpg",23,0.8130475878715515,0.7099498510360718,0.9219279289245605,1.25,2.0,1.0,1.0,1.0,2.0,16.0,0.8425319194793701,0.46464547514915466,0.8952381610870361,0.10476183891296387,0.3888888955116272,0.0,20
"images/val/273275,1267f40007a104811.jpg",24,0.8097202777862549,0.6817034482955933,0.9067621231079102,1.25,3.0,1.0,0.0,1.0,3.0,16.0,0.734992265701294,0.3835481107234955,0.9642857313156128,0.03571426868438721,0.2666666805744171,0.0,23
"images/val/273275,1267f40007a104811.jpg",25,0.8044137358665466,0.5306567549705505,0.8600268959999084,1.5,3.0,1.0,1.0,1.0,3.0,8.0,0.897068202495575,0.6056515574455261,0.8773809671401978,0.12261903285980225,0.4375,0.0,35
"images/val/273275,1267f40007a104811.jpg",26,0.7971727848052979,0.7709327936172485,0.907905638217926,1.25,2.0,1.0,1.0,1.0,2.0,8.0,0.8961473703384399,0.4711236357688904,0.9154762029647827,0.08452379703521729,0.3529411852359772,0.0,32
"images/val/273275,1267f40007a104811.jpg",27,0.7956522107124329,0.80231773853302,0.9368647336959839,1.0,2.0,1.0,0.0,1.0,2.0,16.0,0.7069524526596069,0.303586483001709,0.9450548887252808,0.05494511127471924,0.2666666805744171,0.0,33
"images/val/273275,1267f40007a104811.jpg",28,0.7817142605781555,0.597617506980896,0.8702884912490845,1.5,3.0,1.0,1.0,1.0,3.0,8.0,0.8665033578872681,0.519706130027771,0.9213370084762573,0.07866299152374268,0.2666666805744171,0.0,29
"images/val/273275,1267f40007a104811.jpg",29,0.7748621702194214,0.6453301906585693,0.8976255655288696,1.25,3.0,1.0,1.0,0.0,3.0,16.0,0.7520431280136108,0.4137972891330719,0.9464285969734192,0.05357140302658081,0.2142857164144516,0.0,25
"images/val/273275,1267f40007a104811.jpg",30,0.769609272480011,0.4652385711669922,0.8154025077819824,2.0,4.0,1.0,1.0,2.0,4.0,8.0,1.0202012062072754,0.7585353851318359,0.9285714626312256,0.07142853736877441,0.20000000298023224,0.0,26
"images/val/273275,1267f40007a104811.jpg",31,0.7674402594566345,0.5903005003929138,0.8896325826644897,1.5,3.0,1.0,1.0,1.0,3.0,16.0,0.861200749874115,0.6822773814201355,0.913095235824585,0.08690476417541504,0.4000000059604645,0.0,31
"images/val/273275,1267f40007a104811.jpg",32,0.740329384803772,0.7430124878883362,0.9061161875724792,1.0,2.0,1.0,1.0,0.0,2.0,16.0,0.6697984933853149,0.31658872961997986,0.8976190686225891,0.10238093137741089,0.4375,0.0,34
"images/val/273275,1267f40007a104811.jpg",33,0.7232640385627747,0.7585469484329224,0.9186411499977112,1.0,2.0,0.0,1.0,1.0,2.0,16.0,0.7262939214706421,0.31540822982788086,0.910714328289032,0.08928567171096802,0.3125,1.0,22
"images/val/273275,1267f40007a104811.jpg",34,0.6948366165161133,0.8438175916671753,0.937861442565918,0.75,1.0,1.0,1.0,0.0,1.0,16.0,0.719667911529541,0.29420334100723267,0.9079670310020447,0.09203296899795532,0.375,0.0,30
"images/val/273275,1267f40007a104811.jpg",35,0.6669070720672607,0.85459965467453,0.9536631107330322,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.7848467826843262,0.3163718581199646,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,12
"images/val/273275,12b63c000c6363629.jpg",0,0.9101437926292419,0.9624599814414978,0.9811282157897949,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.6218897104263306,0.21383680403232574,0.9019345045089722,0.09806549549102783,0.5789473652839661,0.0,8
"images/val/273275,12b63c000c6363629.jpg",1,0.8854089379310608,0.9841833114624023,0.9919698238372803,0.75,1.0,1.0,1.0,1.0,0.0,32.0,0.6119301915168762,0.21099671721458435,0.8840774297714233,0.11592257022857666,0.4736842215061188,1.0,0
"images/val/273275,12b63c000c6363629.jpg",2,0.8403923511505127,0.8584131002426147,0.9459734559059143,0.75,2.0,1.0,0.0,2.0,0.0,32.0,0.6626129746437073,0.25024348497390747,0.9464285969734192,0.05357140302658081,0.2666666805744171,0.0,3
"images/val/273275,12b63c000c6363629.jpg",3,0.8077402710914612,0.9075896143913269,0.963167667388916,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.6672928333282471,0.239639550447464,0.913095235824585,0.08690476417541504,0.2666666805744171,0.0,4
"images/val/273275,12b63c000c6363629.jpg",4,0.8073954582214355,0.9151346683502197,0.9725500345230103,0.75,1.0,1.0,1.0,1.0,0.0,32.0,0.6965494155883789,0.24672193825244904,0.846428632736206,0.15357136726379395,0.4444444477558136,0.0,11
"images/val/273275,12b63c000c6363629.jpg",5,0.7590574622154236,0.8896493911743164,0.9360388517379761,1.25,2.0,2.0,1.0,1.0,1.0,32.0,0.667596161365509,0.2492358237504959,1.0,0.0,0.0,0.0,-2
"images/val/273275,12b63c000c6363629.jpg",6,0.727470874786377,0.9623874425888062,0.9773085117340088,0.75,1.0,1.0,1.0,1.0,0.0,32.0,0.6373157501220703,0.21946877241134644,0.7705357074737549,0.22946429252624512,0.6521739363670349,0.0,14
"images/val/273275,12b63c000c6363629.jpg",7,0.7236897349357605,0.9418721199035645,0.9679210782051086,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.6631134152412415,0.22628077864646912,0.8958333134651184,0.10416668653488159,0.4375,2.0,15
"images/val/273275,12b63c000c6363629.jpg",8,0.719939112663269,0.9554486274719238,0.973206639289856,0.75,1.0,1.0,1.0,1.0,0.0,32.0,0.7041535377502441,0.26224833726882935,0.8550595045089722,0.14494049549102783,0.6190476417541504,1.0,7
"images/val/273275,12b63c000c6363629.jpg",9,0.6933815479278564,0.9147132039070129,0.950859785079956,0.75,1.0,1.0,1.0,1.0,0.0,32.0,0.6414394378662109,0.2203306257724762,0.936813235282898,0.06318676471710205,0.3125,0.0,2
"images/val/273275,12b63c000c6363629.jpg",10,0.6016127467155457,0.929641842842102,0.9600593447685242,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.8106531500816345,0.3350817561149597,0.8941220045089722,0.10587799549102783,0.5789473652839661,0.0,17
"images/val/273275,1311b000277ba7ac.jpg",0,0.9687017202377319,0.98553466796875,0.9930927753448486,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.562760591506958,0.18348923325538635,0.953125,0.046875,0.375,0.0,2
"images/val/273275,1311b000277ba7ac.jpg",1,0.967307448387146,0.9812389612197876,0.9937483072280884,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.5747342109680176,0.18819326162338257,0.8816964626312256,0.11830353736877441,0.5,0.0,3
"images/val/273275,1311b000277ba7ac.jpg",2,0.9456535577774048,0.9831763505935669,0.9927749037742615,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.6621670722961426,0.23125362396240234,0.9274553656578064,0.0725446343421936,0.5,0.0,5
"images/val/273275,1311b000277ba7ac.jpg",3,0.934109091758728,0.9851163625717163,0.9929668307304382,0.75,1.0,1.0,1.0,0.0,1.0,32.0,0.5881859064102173,0.19920560717582703,0.8615079522132874,0.13849204778671265,0.6666666865348816,0.0,0
"images/val/273275,1311b000277ba7ac.jpg",4,0.8881678581237793,0.9684697985649109,0.9908689260482788,0.75,1.0,1.0,1.0,1.0,0.0,32.0,0.6225809454917908,0.2131163775920868,0.9197916984558105,0.08020830154418945,0.529411792755127,0.0,6
"images/val/273275,1311b000277ba7ac.jpg",5,0.8464698791503906,0.8928532004356384,0.9571260213851929,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.8169610500335693,0.3329983055591583,0.7258207201957703,0.27417927980422974,0.7142857313156128,3.0,-2
"images/val/273275,1311b000277ba7ac.jpg",6,0.8213979601860046,0.7980356216430664,0.9472308158874512,1.25,2.0,1.0,1.0,2.0,1.0,32.0,0.6206561326980591,0.23006466031074524,0.9464285969734192,0.05357140302658081,0.25,0.0,1
"images/val/273275,1311b000277ba7ac.jpg",7,0.8171315789222717,0.9056224822998047,0.9514656066894531,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.7610432505607605,0.3047146797180176,0.7319139242172241,0.2680860757827759,0.7058823704719543,2.0,4
"images/val/273275,1311b000277ba7ac.jpg",8,0.8142687678337097,0.979087233543396,0.9881312847137451,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.6259375810623169,0.21233350038528442,0.8976190686225891,0.10238093137741089,0.42105263471603394,0.0,8
"images/val/273275,1311b000277ba7ac.jpg",9,0.7623862624168396,0.5632236003875732,0.8552675247192383,1.5,3.0,1.0,1.0,1.0,3.0,16.0,0.9994439482688904,0.7170530557632446,1.0,0.0,0.0,0.0,10
"images/val/273275,1311b000277ba7ac.jpg",10,0.7574449777603149,0.7468563318252563,0.9050936698913574,1.25,2.0,1.0,1.0,2.0,1.0,32.0,0.8468706607818604,0.3860432505607605,0.9642857313156128,0.03571426868438721,0.20000000298023224,0.0,11
"images/val/273275,1311b000277ba7ac.jpg",11,0.749516487121582,0.9833893179893494,0.9894389510154724,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.6537067890167236,0.22707390785217285,0.866220235824585,0.13377976417541504,0.6111111044883728,0.0,9
"images/val/273275,1311b000277ba7ac.jpg",12,0.7072497010231018,0.4700300395488739,0.8478989601135254,1.75,4.0,1.0,1.0,1.0,4.0,16.0,1.0010002851486206,0.9274889230728149,0.9642857313156128,0.03571426868438721,0.20000000298023224,0.0,14
"images/val/273275,1311b000277ba7ac.jpg",13,0.6659914255142212,0.3432336151599884,0.7685492038726807,2.25,5.0,2.0,1.0,1.0,5.0,16.0,1.1466782093048096,1.424892783164978,0.9464285969734192,0.05357140302658081,0.20000000298023224,0.0,15
"images/val/273275,1311b000277ba7ac.jpg",14,0.6543102860450745,0.5377600193023682,0.8748162984848022,1.5,3.0,1.0,1.0,1.0,3.0,32.0,0.9203108549118042,0.5472440719604492,0.9464285969734192,0.05357140302658081,0.25,0.0,7
"images/val/273275,133463000b35e556f.jpg",0,0.9295305609703064,0.9250894784927368,0.9695245027542114,0.25,1.0,1.0,0.0,0.0,0.0,32.0,0.4945357143878937,0.15233050286769867,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,0
"images/val/273275,133463000b35e556f.jpg",1,0.8935889005661011,0.8237738609313965,0.9457499980926514,1.0,2.0,2.0,0.0,1.0,1.0,16.0,0.6460431814193726,0.24299195408821106,0.9666666984558105,0.03333330154418945,0.2666666805744171,0.0,4
"images/val/273275,133463000b35e556f.jpg",2,0.6566563248634338,0.8273112177848816,0.9198393821716309,1.25,2.0,1.0,1.0,1.0,2.0,8.0,0.8388509750366211,0.38048580288887024,0.913095235824585,0.08690476417541504,0.4117647111415863,0.0,1
"images/val/273275,136ed8000affd02f4.jpg",0,0.8893895149230957,0.9844813942909241,0.9919692873954773,0.75,1.0,1.0,0.0,1.0,1.0,32.0,0.4235951006412506,0.12741145491600037,0.9411764740943909,0.05882352590560913,0.47058823704719543,0.0,95
"images/val/273275,136ed8000affd02f4.jpg",1,0.8837091326713562,0.9713771343231201,0.9861266613006592,0.75,1.0,1.0,1.0,0.0,1.0,16.0,0.41923198103904724,0.1212158054113388,0.9352678656578064,0.0647321343421936,0.4375,0.0,4
"images/val/273275,136ed8000affd02f4.jpg",2,0.8681988716125488,0.981600821018219,0.9915368556976318,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.6479959487915039,0.22439049184322357,0.9411764740943909,0.05882352590560913,0.47058823704719543,0.0,87
"images/val/273275,136ed8000affd02f4.jpg",3,0.8643724918365479,0.9676873683929443,0.9834494590759277,0.5,1.0,0.0,0.0,1.0,1.0,16.0,0.4504038691520691,0.1364157795906067,1.0,0.0,0.0,0.0,5
"images/val/273275,136ed8000affd02f4.jpg",4,0.8470367193222046,0.8687057495117188,0.9326696395874023,1.5,2.0,2.0,1.0,2.0,1.0,16.0,0.7165284752845764,0.2789257764816284,0.9488095045089722,0.05119049549102783,0.2666666805744171,0.0,96
"images/val/273275,136ed8000affd02f4.jpg",5,0.8349752426147461,0.9810394644737244,0.9926376938819885,0.75,1.0,1.0,0.0,1.0,1.0,16.0,0.4738041162490845,0.1499318927526474,0.8591270446777344,0.14087295532226562,0.6111111044883728,0.0,2
"images/val/273275,136ed8000affd02f4.jpg",6,0.7997345328330994,0.971346378326416,0.9911984801292419,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.5642129182815552,0.18444518744945526,0.863839328289032,0.13616067171096802,0.5,0.0,3
"images/val/273275,136ed8000affd02f4.jpg",7,0.7950726747512817,0.8255094289779663,0.9259393215179443,1.0,2.0,0.0,1.0,1.0,2.0,8.0,0.7433790564537048,0.2978842854499817,0.866220235824585,0.13377976417541504,0.47058823704719543,0.0,76
"images/val/273275,136ed8000affd02f4.jpg",8,0.7876738905906677,0.8430746793746948,0.9468202590942383,1.25,2.0,1.0,1.0,1.0,2.0,8.0,0.7792240381240845,0.3082641363143921,0.9285714626312256,0.07142853736877441,0.2666666805744171,0.0,75
"images/val/273275,136ed8000affd02f4.jpg",9,0.7840583920478821,0.9669598937034607,0.9785035252571106,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.6910185813903809,0.2485317587852478,0.8797619342803955,0.12023806571960449,0.3529411852359772,0.0,93
"images/val/273275,136ed8000affd02f4.jpg",10,0.7743076682090759,0.7191532850265503,0.8979302644729614,1.25,2.0,1.0,1.0,1.0,2.0,8.0,0.8233515024185181,0.37370043992996216,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,65
"images/val/273275,136ed8000affd02f4.jpg",11,0.7662098407745361,0.9835951924324036,0.9940215349197388,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.5630269646644592,0.18450984358787537,0.9411764740943909,0.05882352590560913,0.47058823704719543,0.0,1
"images/val/273275,136ed8000affd02f4.jpg",12,0.7605509757995605,0.8994553089141846,0.9600554704666138,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.697953462600708,0.24935601651668549,0.9107142686843872,0.08928573131561279,0.3125,0.0,92
"images/val/273275,136ed8000affd02f4.jpg",13,0.74140864610672,0.7481900453567505,0.9162883162498474,1.25,2.0,1.0,1.0,1.0,2.0,8.0,0.8982735872268677,0.4055461883544922,0.9464285969734192,0.05357140302658081,0.25,0.0,80
"images/val/273275,136ed8000affd02f4.jpg",14,0.7293251156806946,0.9772025346755981,0.9881469011306763,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.6631691455841064,0.22706255316734314,0.9041666984558105,0.09583330154418945,0.5833333134651184,0.0,6
"images/val/273275,136ed8000affd02f4.jpg",15,0.7247557044029236,0.944309413433075,0.9830888509750366,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.5632318258285522,0.18248876929283142,0.8507440686225891,0.1492559313774109,0.6315789222717285,0.0,67
"images/val/273275,136ed8000affd02f4.jpg",16,0.7102571129798889,0.8992956280708313,0.9168012142181396,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.814066469669342,0.31457436084747314,0.8952381610870361,0.10476183891296387,0.375,0.0,112
"images/val/273275,136ed8000affd02f4.jpg",17,0.7098839282989502,0.9716472625732422,0.9901935458183289,0.75,1.0,1.0,0.0,1.0,1.0,32.0,0.5700444579124451,0.1946026235818863,0.8609681129455566,0.13903188705444336,0.6842105388641357,0.0,97
"images/val/273275,136ed8000affd02f4.jpg",18,0.7071993947029114,0.9211796522140503,0.9631863832473755,0.5,1.0,0.0,1.0,0.0,1.0,16.0,0.6169403791427612,0.21947991847991943,0.8103175163269043,0.1896824836730957,0.6499999761581421,0.0,61
"images/val/273275,136ed8000affd02f4.jpg",19,0.7068014740943909,0.9421431422233582,0.9822063446044922,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.5781157612800598,0.18891236186027527,0.8853383660316467,0.11466163396835327,0.6315789222717285,0.0,0
"images/val/273275,136ed8000affd02f4.jpg",20,0.7049593329429626,0.7292441725730896,0.9126707911491394,1.5,3.0,1.0,1.0,1.0,3.0,8.0,0.9060084819793701,0.4517635703086853,0.9464285969734192,0.05357140302658081,0.20000000298023224,0.0,71
"images/val/273275,136ed8000affd02f4.jpg",21,0.7022393941879272,0.937914252281189,0.9694660902023315,0.5,1.0,1.0,0.0,0.0,1.0,32.0,0.5595807433128357,0.1891125738620758,0.8642857074737549,0.13571429252624512,0.5,0.0,94
"images/val/273275,136ed8000affd02f4.jpg",22,0.7013997435569763,0.9521718621253967,0.9867197275161743,0.75,1.0,0.0,1.0,1.0,1.0,8.0,0.6221684217453003,0.21284472942352295,0.7854166626930237,0.21458333730697632,0.875,0.0,47
"images/val/273275,136ed8000affd02f4.jpg",23,0.6960192918777466,0.9443698525428772,0.9682512283325195,0.5,1.0,0.0,0.0,1.0,1.0,16.0,0.5607470273971558,0.17964860796928406,0.83879554271698,0.16120445728302002,0.6315789222717285,0.0,78
"images/val/273275,136ed8000affd02f4.jpg",24,0.6876121759414673,0.8326429724693298,0.9490718245506287,1.0,2.0,0.0,1.0,1.0,2.0,16.0,0.7060027122497559,0.2753807306289673,0.8252538442611694,0.17474615573883057,0.7272727489471436,0.0,57
"images/val/273275,136ed8000affd02f4.jpg",25,0.6776938438415527,0.9716373682022095,0.9883356094360352,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.5789027810096741,0.1885010153055191,0.8294872045516968,0.17051279544830322,0.8235294222831726,0.0,50
"images/val/273275,136ed8000affd02f4.jpg",26,0.6772226691246033,0.9616385102272034,0.9888325333595276,0.75,1.0,1.0,1.0,0.0,1.0,8.0,0.6028985977172852,0.20461252331733704,0.850595235824585,0.14940476417541504,0.6875,0.0,10
"images/val/273275,136ed8000affd02f4.jpg",27,0.6663625836372375,0.984977126121521,0.9943475723266602,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.6374697685241699,0.22095239162445068,0.8541666865348816,0.1458333134651184,0.8333333134651184,0.0,7
"images/val/273275,136ed8000affd02f4.jpg",28,0.646765947341919,0.9525425434112549,0.9847512245178223,0.75,1.0,1.0,1.0,0.0,1.0,8.0,0.640678882598877,0.2276259958744049,0.762499988079071,0.23750001192092896,1.0,0.0,34
"images/val/273275,136ed8000affd02f4.jpg",29,0.6463462710380554,0.7098015546798706,0.9103788137435913,1.25,2.0,1.0,1.0,1.0,2.0,8.0,0.8395013809204102,0.39524492621421814,0.8928571939468384,0.10714280605316162,0.3125,0.0,103
"images/val/273275,136ed8000affd02f4.jpg",30,0.6338641047477722,0.9131255149841309,0.9598378539085388,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.6629397869110107,0.22768458724021912,0.8174107074737549,0.18258929252624512,0.4736842215061188,0.0,85
"images/val/273275,136ed8000affd02f4.jpg",31,0.6307180523872375,0.8044260740280151,0.9137420058250427,1.25,2.0,1.0,1.0,2.0,1.0,16.0,0.8922735452651978,0.41928380727767944,0.8736159801483154,0.12638401985168457,0.4285714328289032,0.0,91
"images/val/273275,136ed8000affd02f4.jpg",32,0.6294641494750977,0.9356762170791626,0.9811035990715027,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.6809348464012146,0.23741933703422546,0.8952381014823914,0.10476189851760864,0.4000000059604645,0.0,72
"images/val/273275,136ed8000affd02f4.jpg",33,0.6251569986343384,0.8349950313568115,0.9343840479850769,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.8359248638153076,0.3611854910850525,0.8642857074737549,0.13571429252624512,0.5555555820465088,0.0,90
"images/val/273275,13a9b40005572d3f7.jpg",0,0.8842147588729858,0.8692864775657654,0.9564191102981567,1.25,2.0,1.0,1.0,2.0,1.0,32.0,0.765770435333252,0.2904028296470642,0.9519230723381042,0.04807692766189575,0.2142857164144516,0.0,6
"images/val/273275,13a9b40005572d3f7.jpg",1,0.8608191013336182,0.8889374136924744,0.966713547706604,1.25,2.0,1.0,1.0,2.0,1.0,32.0,0.6874692440032959,0.24980267882347107,0.910714328289032,0.08928567171096802,0.29411765933036804,0.0,0
"images/val/273275,13a9b40005572d3f7.jpg",2,0.8534862995147705,0.8116337060928345,0.9432798027992249,1.25,2.0,1.0,1.0,1.0,2.0,32.0,0.7230633497238159,0.486199289560318,1.0,0.0,0.0,0.0,3
"images/val/273275,13a9b40005572d3f7.jpg",3,0.7848334908485413,0.8248327374458313,0.9054049253463745,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.9809118509292603,0.5127140283584595,0.8415178656578064,0.1584821343421936,0.5555555820465088,2.0,5
"images/val/273275,13a9b40005572d3f7.jpg",4,0.7781693339347839,0.5284196734428406,0.7994908690452576,2.25,4.0,2.0,1.0,2.0,4.0,32.0,1.0464167594909668,0.855019211769104,0.9511218070983887,0.04887819290161133,0.2666666805744171,0.0,2
"images/val/273275,13a9b40005572d3f7.jpg",5,0.737725019454956,0.8783081769943237,0.918423056602478,1.5,2.0,2.0,1.0,2.0,1.0,32.0,0.858696460723877,0.3682180941104889,0.8591269850730896,0.1408730149269104,0.4444444477558136,2.0,-2
"images/val/273275,13a9b40005572d3f7.jpg",6,0.6606329083442688,0.8787609934806824,0.9502401351928711,1.25,2.0,1.0,1.0,1.0,2.0,32.0,0.7853920459747314,0.3204757273197174,0.8297848105430603,0.1702151894569397,0.5333333611488342,0.0,1
"images/val/273275,13c2950002c876fd3.jpg",0,0.9506793022155762,0.98341965675354,0.9945300817489624,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.5782417058944702,0.19192111492156982,0.9457417726516724,0.05425822734832764,0.3333333432674408,0.0,5
"images/val/273275,13c2950002c876fd3.jpg",1,0.9506251215934753,0.9950758814811707,0.997115433216095,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.60035240650177,0.2035391926765442,0.9583333730697632,0.041666626930236816,0.3333333432674408,0.0,12
"images/val/273275,13c2950002c876fd3.jpg",2,0.9415040612220764,0.981685996055603,0.9928141832351685,0.75,1.0,1.0,0.0,1.0,1.0,32.0,0.4873442053794861,0.15494467318058014,0.9107142686843872,0.08928573131561279,0.5,0.0,11
"images/val/273275,13c2950002c876fd3.jpg",3,0.9363681077957153,0.9594938158988953,0.9880527853965759,0.75,1.0,0.0,1.0,1.0,1.0,32.0,0.5322796106338501,0.17495018243789673,0.9285714626312256,0.07142853736877441,0.1428571492433548,0.0,3
"images/val/273275,13c2950002c876fd3.jpg",4,0.9343844056129456,0.9870684742927551,0.9930533766746521,0.5,1.0,0.0,1.0,1.0,0.0,32.0,0.4611944556236267,0.14654871821403503,0.9666666984558105,0.03333330154418945,0.2666666805744171,0.0,0
"images/val/273275,13c2950002c876fd3.jpg",5,0.9226565361022949,0.985001266002655,0.9940003156661987,0.75,1.0,1.0,1.0,1.0,0.0,32.0,0.44353702664375305,0.13621176779270172,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,1
"images/val/273275,13c2950002c876fd3.jpg",6,0.9153340458869934,0.9592602252960205,0.9754526615142822,0.75,1.0,1.0,0.0,1.0,1.0,32.0,0.5249338150024414,0.16373759508132935,0.9041666984558105,0.09583330154418945,0.5625,0.0,7
"images/val/273275,13c2950002c876fd3.jpg",7,0.9118437767028809,0.9826259613037109,0.9890759587287903,0.25,1.0,0.0,1.0,0.0,0.0,32.0,0.37289535999298096,0.10668454319238663,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,4
"images/val/273275,13c2950002c876fd3.jpg",8,0.9095314741134644,0.9492913484573364,0.9866954684257507,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.6319082975387573,0.22165894508361816,0.9154762029647827,0.08452379703521729,0.4117647111415863,0.0,6
"images/val/273275,13c2950002c876fd3.jpg",9,0.8927343487739563,0.9003086686134338,0.9728594422340393,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.7025104761123657,0.2673477530479431,0.8968063592910767,0.10319364070892334,0.5882353186607361,0.0,2
"images/val/273275,13c2950002c876fd3.jpg",10,0.8882725834846497,0.9717045426368713,0.9887229204177856,0.75,1.0,1.0,1.0,0.0,1.0,32.0,0.5113738179206848,0.16564248502254486,0.9642857313156128,0.03571426868438721,0.20000000298023224,0.0,9
"images/val/273275,13c2950002c876fd3.jpg",11,0.8633866906166077,0.6762121915817261,0.9099018573760986,1.0,2.0,0.0,1.0,1.0,2.0,32.0,0.8047068119049072,0.47011861205101013,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,8
"images/val/273275,13c2950002c876fd3.jpg",12,0.8572764992713928,0.7725055813789368,0.9409133195877075,1.25,2.0,1.0,1.0,1.0,2.0,32.0,0.6555436253547668,0.26157450675964355,0.8238095045089722,0.17619049549102783,0.6842105388641357,0.0,10
"images/val/273275,13c2950002c876fd3.jpg",13,0.7625989317893982,0.8456690311431885,0.9435575604438782,1.25,2.0,1.0,1.0,1.0,2.0,32.0,0.7535206079483032,0.3114732801914215,0.8123626708984375,0.1876373291015625,0.6666666865348816,1.0,13
"images/val/273275,13fad000aaef02af.jpg",0,0.9273824095726013,0.9852652549743652,0.990207850933075,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.566278338432312,0.1848459541797638,0.9464285969734192,0.05357140302658081,0.20000000298023224,0.0,3
"images/val/273275,13fad000aaef02af.jpg",1,0.9159911870956421,0.9845518469810486,0.9948142766952515,0.5,1.0,1.0,0.0,0.0,1.0,32.0,0.41297149658203125,0.12626290321350098,0.808657705783844,0.191342294216156,0.7727272510528564,0.0,22
"images/val/273275,13fad000aaef02af.jpg",2,0.9109678268432617,0.9979541301727295,0.9984148740768433,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.6081287860870361,0.20710961520671844,1.0,0.0,0.0,0.0,1
"images/val/273275,13fad000aaef02af.jpg",3,0.9040383696556091,0.9956377744674683,0.9972521066665649,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.5946520566940308,0.1999535858631134,1.0,0.0,0.0,0.0,7
"images/val/273275,13fad000aaef02af.jpg",4,0.8973061442375183,0.9939618110656738,0.994847297668457,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.5040935277938843,0.15826092660427094,0.9309524297714233,0.06904757022857666,0.4000000059604645,0.0,5
"images/val/273275,13fad000aaef02af.jpg",5,0.8885900378227234,0.9783241748809814,0.9918712377548218,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.7020587921142578,0.2508958578109741,0.8543859720230103,0.14561402797698975,0.699999988079071,0.0,2
"images/val/273275,13fad000aaef02af.jpg",6,0.8860713839530945,0.9727078080177307,0.983767032623291,0.75,1.0,0.0,1.0,1.0,1.0,16.0,0.5280359983444214,0.16306555271148682,0.9821428656578064,0.017857134342193604,0.1428571492433548,0.0,20
